word,questionNo,paragraphNo,titleNo,count Repeat,question belongs to paragraph,question belongs to paragraph in title
jurisdictions central conferences,10118,32,45,1,32,45
chief administrators,10119,32,45,1,32,45
administrators church,10119,32,45,1,32,45
chief administrators church,10119,32,45,1,32,45
consist one,10120,32,45,1,32,45
annual conferences,10120,32,45,1,32,45
decisions four,10121,33,45,1,33,45
year meetings,10121,33,45,1,33,45
decisions four year,10121,33,45,1,33,45
four year meetings,10121,33,45,1,33,45
mission council,10122,33,45,2,33,45
council usually,10122,33,45,1,33,45
usually consists,10122,8,29,1,33,45
mission council usually,10122,33,45,1,33,45
council south,10123,33,45,1,33,45
south central,10123,32,45,1,33,45
central jurisdiction,10123,33,45,1,33,45
approved 99,10123,33,45,1,33,45
99 year,10123,33,45,1,33,45
year lease,10123,33,45,1,33,45
mission council south,10123,33,45,1,33,45
council south central,10123,33,45,1,33,45
south central jurisdiction,10123,33,45,1,33,45
approved 99 year,10123,33,45,1,33,45
99 year lease,10123,33,45,1,33,45
36 acres,10124,33,45,1,33,45
george bush,10125,27,31,1,33,45
bush presidential,10125,33,45,1,33,45
presidential library,10125,1,35,1,33,45
george bush presidential,10125,33,45,1,33,45
bush presidential library,10125,33,45,1,33,45
judicial council,10126,23,45,3,34,45
court united,10127,37,3,1,34,45
methodist denomination,10127,0,45,1,34,45
council member,10128,10,15,1,34,45
unit organization,10131,35,45,1,35,45
organization within,10131,35,45,1,35,45
within umc,10131,15,45,1,35,45
basic unit organization,10131,35,45,1,35,45
unit organization within,10131,35,45,1,35,45
organization within umc,10131,35,45,1,35,45
term annual,10132,35,45,1,35,45
annual conference,10132,35,45,4,35,45
conference often,10132,35,45,1,35,45
used refer,10132,35,45,1,35,45
term annual conference,10132,35,45,1,35,45
annual conference often,10132,35,45,1,35,45
conference often used,10132,35,45,1,35,45
often used refer,10132,35,45,1,35,45
clergy members,10133,35,45,1,35,45
rather local,10133,35,45,1,35,45
local congregation,10133,35,45,1,35,45
rather local congregation,10133,35,45,1,35,45
guidebook local,10134,36,45,1,36,45
local churches,10134,34,45,1,36,45
churches pastors,10134,36,45,1,36,45
guidebook local churches,10134,36,45,1,36,45
local churches pastors,10134,36,45,1,36,45
number members,10135,14,42,1,36,45
annual meeting,10137,36,45,1,36,45
meeting officers,10137,36,45,1,36,45
officers church,10137,36,45,1,36,45
church interested,10137,36,45,1,36,45
interested members,10137,36,45,1,36,45
annual meeting officers,10137,36,45,1,36,45
meeting officers church,10137,36,45,1,36,45
officers church interested,10137,36,45,1,36,45
church interested members,10137,36,45,1,36,45
committee exclusive,10138,36,45,1,36,45
exclusive power,10138,36,45,1,36,45
power set,10138,10,15,1,36,45
set pastors,10138,36,45,1,36,45
pastors salaries,10138,36,45,1,36,45
committee exclusive power,10138,36,45,1,36,45
exclusive power set,10138,36,45,1,36,45
power set pastors,10138,36,45,1,36,45
set pastors salaries,10138,36,45,1,36,45
established affiliated,10139,37,45,1,37,45
colleges universities,10139,49,5,1,37,45
schools institutions,10140,37,45,1,37,45
schools established,10141,18,30,1,37,45
first methodist,10142,38,45,1,38,45
methodist clergy,10142,38,45,1,38,45
first methodist clergy,10142,38,45,1,38,45
serve local,10143,46,45,1,38,45
local congregations,10143,38,45,1,38,45
elders full,10144,38,45,1,38,45
full connection,10144,38,45,2,38,45
connection member,10144,38,45,2,38,45
elders full connection,10144,38,45,1,38,45
full connection member,10144,38,45,2,38,45
deacon full,10145,38,45,1,38,45
deacon full connection,10145,38,45,1,38,45
composed area,10146,39,45,1,39,45
area provost,10146,39,45,1,39,45
provost dean,10146,39,45,1,39,45
several district,10146,39,45,1,39,45
district superintendents,10146,39,45,1,39,45
superintendents districts,10146,39,45,1,39,45
districts annual,10146,39,45,1,39,45
composed area provost,10146,39,45,1,39,45
area provost dean,10146,39,45,1,39,45
several district superintendents,10146,39,45,1,39,45
district superintendents districts,10146,39,45,1,39,45
superintendents districts annual,10146,39,45,1,39,45
districts annual conference,10146,39,45,1,39,45
clergy appointments,10147,39,45,1,39,45
appointments made,10147,39,45,1,39,45
made long,10147,12,17,1,39,45
clergy appointments made,10147,39,45,1,39,45
called god,10149,40,45,1,40,45
god affirmed,10149,40,45,1,40,45
affirmed church,10149,40,45,1,40,45
church ordained,10149,40,45,1,40,45
ordained bishop,10149,40,45,1,40,45
called god affirmed,10149,40,45,1,40,45
god affirmed church,10149,40,45,1,40,45
affirmed church ordained,10149,40,45,1,40,45
church ordained bishop,10149,40,45,1,40,45
elders serve,10151,40,45,1,40,45
provisional elders,10151,40,45,1,40,45
elders prior,10151,40,45,1,40,45
prior ordination,10151,40,45,1,40,45
provisional elders prior,10151,40,45,1,40,45
elders prior ordination,10151,40,45,1,40,45
deacons serve,10153,41,45,1,41,45
serve term,10153,40,45,1,41,45
years provisional,10153,40,45,1,41,45
provisional deacons,10153,41,45,1,41,45
deacons serve term,10153,41,45,1,41,45
years provisional deacons,10153,41,45,1,41,45
assist elders,10155,41,45,1,41,45
elders sacraments,10155,41,45,1,41,45
sacraments holy,10155,41,45,1,41,45
communion baptism,10155,29,45,1,41,45
assist elders sacraments,10155,41,45,1,41,45
elders sacraments holy,10155,41,45,1,41,45
sacraments holy communion,10155,41,45,1,41,45
holy communion baptism,10155,29,45,1,41,45
appointed pastor,10156,41,45,1,41,45
pastor local,10156,41,45,1,41,45
local church,10156,23,45,1,41,45
appointed pastor local,10156,41,45,1,41,45
pastor local church,10156,41,45,1,41,45
ordination order,10157,42,45,1,42,45
order transitional,10157,42,45,1,42,45
transitional deacon,10157,42,45,1,42,45
deacon abolished,10157,42,45,1,42,45
ordination order transitional,10157,42,45,1,42,45
order transitional deacon,10157,42,45,1,42,45
transitional deacon abolished,10157,42,45,1,42,45
seminary graduate,10158,42,45,1,42,45
graduate serves,10158,42,45,1,42,45
serves two,10158,42,45,1,42,45
two three,10158,17,22,1,42,45
three year,10158,6,1,1,42,45
year term,10158,6,3,1,42,45
term full,10158,42,45,1,42,45
time appointment,10158,42,45,1,42,45
appointment commissioned,10158,42,45,1,42,45
seminary graduate serves,10158,42,45,1,42,45
graduate serves two,10158,42,45,1,42,45
serves two three,10158,42,45,1,42,45
two three year,10158,42,45,2,42,45
three year term,10158,42,45,1,42,45
year term full,10158,42,45,1,42,45
term full time,10158,42,45,1,42,45
full time appointment,10158,42,45,1,42,45
time appointment commissioned,10158,42,45,1,42,45
creation new,10159,14,23,1,42,45
new orders,10159,42,45,1,42,45
orders known,10159,42,45,1,42,45
known provisional,10159,42,45,1,42,45
provisional elder,10159,42,45,3,42,45
new orders known,10159,42,45,1,42,45
orders known provisional,10159,42,45,1,42,45
known provisional elder,10159,42,45,1,42,45
local pastor,10160,43,45,5,43,45
pastor official,10160,43,45,1,43,45
local pastor official,10160,43,45,1,43,45
pastor official title,10160,43,45,1,43,45
authority pastor,10161,43,45,1,43,45
pastor within,10161,43,45,1,43,45
context time,10161,43,45,1,43,45
authority pastor within,10161,43,45,1,43,45
pastor within context,10161,43,45,1,43,45
within context time,10161,43,45,1,43,45
context time appointment,10161,43,45,1,43,45
approved seminary,10162,43,45,1,43,45
local pastors,10163,43,45,5,43,45
retire clergy,10163,43,45,1,43,45
members baptized,10164,44,45,1,44,45
baptized infant,10164,44,45,1,44,45
infant child,10164,44,45,1,44,45
child subsequently,10164,44,45,1,44,45
subsequently professed,10164,44,45,1,44,45
professed faith,10164,44,45,1,44,45
members baptized infant,10164,44,45,1,44,45
baptized infant child,10164,44,45,1,44,45
infant child subsequently,10164,44,45,1,44,45
child subsequently professed,10164,44,45,1,44,45
subsequently professed faith,10164,44,45,1,44,45
baptized members,10165,44,45,2,44,45
members become,10165,44,45,1,44,45
become professing,10165,44,45,3,44,45
professing members,10165,44,45,2,44,45
baptized members become,10165,44,45,1,44,45
members become professing,10165,44,45,1,44,45
become professing members,10165,44,45,2,44,45
professing member,10166,44,45,1,44,45
become professing member,10166,44,45,1,44,45
unlike confirmation,10167,45,45,1,45,45
confirmation profession,10167,45,45,1,45,45
profession faith,10167,44,45,2,45,45
sacrament umc,10167,45,45,1,45,45
unlike confirmation profession,10167,45,45,1,45,45
confirmation profession faith,10167,45,45,1,45,45
learn church,10168,45,45,1,45,45
students learn church,10168,45,45,1,45,45
church offer,10169,45,45,1,45,45
offer membership,10169,45,45,1,45,45
membership preparation,10169,45,45,2,45,45
local church offer,10169,45,45,1,45,45
church offer membership,10169,45,45,1,45,45
offer membership preparation,10169,45,45,1,45,45
confirmation membership,10170,45,45,1,45,45
preparation classes,10170,45,45,1,45,45
confirmation membership preparation,10170,45,45,1,45,45
membership preparation classes,10170,45,45,1,45,45
recognized local,10172,46,45,1,46,45
church lay,10172,10,45,1,46,45
lay servant,10172,46,45,6,46,45
recognized local church,10172,46,45,1,46,45
local church lay,10172,46,45,2,46,45
church lay servant,10172,46,45,3,46,45
one tradition,10175,47,45,1,47,45
tradition within,10175,47,45,1,47,45
within christian,10175,47,45,1,47,45
christian church,10175,47,45,1,47,45
one tradition within,10175,47,45,1,47,45
tradition within christian,10175,47,45,1,47,45
within christian church,10175,47,45,1,47,45
association evangelicals,10176,47,45,1,47,45
national association evangelicals,10176,47,45,1,47,45
feel false,10177,47,45,1,47,45
false ecumenism,10177,47,45,1,47,45
ecumenism might,10177,47,45,1,47,45
might result,10177,47,45,1,47,45
feel false ecumenism,10177,47,45,1,47,45
false ecumenism might,10177,47,45,1,47,45
ecumenism might result,10177,47,45,1,47,45
commission pan,10178,48,45,1,48,45
pan methodist,10178,48,45,1,48,45
methodist cooperation,10178,48,45,1,48,45
cooperation union,10178,48,45,1,48,45
union formed,10178,48,45,1,48,45
commission pan methodist,10178,48,45,1,48,45
pan methodist cooperation,10178,48,45,1,48,45
methodist cooperation union,10178,48,45,1,48,45
cooperation union formed,10178,48,45,1,48,45
full communion,10179,48,45,1,48,45
several churches,10179,48,22,1,48,45
exploring possible,10180,48,45,1,48,45
possible merger,10180,48,45,1,48,45
merger three,10180,48,45,1,48,45
three historically,10180,48,45,1,48,45
historically african,10180,48,45,1,48,45
african american,10180,14,18,1,48,45
exploring possible merger,10180,48,45,1,48,45
possible merger three,10180,48,45,1,48,45
merger three historically,10180,48,45,1,48,45
three historically african,10180,48,45,1,48,45
historically african american,10180,48,45,1,48,45
time formation,10181,4,21,1,49,45
largest number members,10185,49,45,1,49,45
opening 2008,10186,50,45,1,50,45
2008 general,10186,16,45,1,50,45
conference total,10186,50,45,1,50,45
total umc,10186,50,45,1,50,45
opening 2008 general,10186,50,45,1,50,45
2008 general conference,10186,16,45,1,50,45
general conference total,10186,50,45,1,50,45
conference total umc,10186,50,45,1,50,45
total umc membership,10186,50,45,1,50,45
seeks reconceive,10189,51,45,1,51,45
reconceive promote,10189,51,45,1,51,45
promote biblical,10189,51,45,1,51,45
biblical holiness,10189,51,45,1,51,45
holiness today,10189,51,45,1,51,45
seeks reconceive promote,10189,51,45,1,51,45
reconceive promote biblical,10189,51,45,1,51,45
promote biblical holiness,10189,51,45,1,51,45
biblical holiness today,10189,51,45,1,51,45
holiness today church,10189,51,45,1,51,45
interdenominational group,10190,51,45,1,51,45
group composed,10190,51,45,1,51,45
composed various,10190,51,45,1,51,45
various churches,10190,51,45,1,51,45
promote gospel,10190,51,45,1,51,45
gospel throughout,10190,51,45,1,51,45
throughout world,10190,23,11,1,51,45
interdenominational group composed,10190,51,45,1,51,45
group composed various,10190,51,45,1,51,45
composed various churches,10190,51,45,1,51,45
promote gospel throughout,10190,51,45,1,51,45
gospel throughout world,10190,51,45,1,51,45
delegates world,10191,51,45,1,51,45
world methodist,10191,1,45,1,51,45
methodist council,10191,1,45,1,51,45
adopt joint,10191,51,45,1,51,45
joint declaration,10191,51,45,1,51,45
declaration doctrine,10191,51,45,1,51,45
doctrine justification,10191,18,6,2,51,45
delegates world methodist,10191,51,45,1,51,45
world methodist council,10191,1,45,1,51,45
adopt joint declaration,10191,51,45,1,51,45
joint declaration doctrine,10191,51,45,1,51,45
declaration doctrine justification,10191,51,45,1,51,45
french north,10194,0,46,1,0,46
french north american,10194,0,46,1,0,46
north american colonies,10194,19,10,1,0,46
british north,10195,0,46,1,0,46
british north american,10195,0,46,1,0,46
start war,10198,0,46,1,1,46
colonial governors,10199,2,46,1,2,46
general edward,10199,2,46,1,2,46
edward braddock,10199,2,46,1,2,46
general edward braddock,10199,2,46,1,2,46
effort braddock,10200,2,46,1,2,46
british capture,10202,28,46,1,2,46
increased british,10204,3,46,1,3,46
british military,10204,3,46,2,3,46
military resources,10204,3,46,1,3,46
resources colonies,10204,16,44,1,3,46
increased british military,10204,3,46,1,3,46
british military resources,10204,3,46,1,3,46
military resources colonies,10204,3,46,1,3,46
ceded britain,10208,4,46,1,4,46
king george,10211,5,46,2,5,46
george war,10211,5,46,1,5,46
king george war,10211,5,46,1,5,46
seven years,10213,17,10,1,5,46
seven years war,10213,17,10,1,5,46
names french,10214,22,2,1,5,46
french population,10219,7,46,1,7,46
french fur,10221,7,46,1,7,46
british settlers,10223,8,46,1,8,46
french british,10225,11,44,1,9,46
father le,10226,9,46,1,9,46
le loutre,10226,9,46,1,9,46
loutre war,10226,9,46,1,9,46
father le loutre,10226,9,46,1,9,46
le loutre war,10226,9,46,1,9,46
iroquois confederation,10227,9,46,1,9,46
siouan speaking,10229,10,46,1,10,46
military presence,10232,17,13,1,11,46
old briton,10239,13,46,3,13,46
william shirley,10244,2,46,1,14,46
british government,10245,4,23,1,15,46
ohio country,10245,9,46,1,15,46
explored ohio,10247,15,46,1,15,46
ohio territory,10247,15,46,1,15,46
explored ohio territory,10247,15,46,1,15,46
strong house,10249,15,46,1,15,46
war austrian,10250,16,46,1,16,46
austrian succession,10250,16,46,1,16,46
war austrian succession,10250,16,46,1,16,46
end war,10251,62,3,1,16,46
treaty aix,10252,16,46,1,16,46
aix la,10252,16,46,1,16,46
la chapelle,10252,16,46,1,16,46
treaty aix la,10252,16,46,1,16,46
aix la chapelle,10252,16,46,1,16,46
reached decision,10253,16,46,1,16,46
trading centre,10257,17,46,1,17,46
took command,10258,9,37,1,18,46
spring 1753,10258,18,46,1,18,46
second fort,10260,18,46,1,18,46
french fort,10262,1,46,1,18,46
william johnson,10263,19,46,1,19,46
speaker tribal,10266,19,46,1,19,46
tribal council,10266,19,46,1,19,46
speaker tribal council,10266,19,46,1,19,46
robert dinwiddie,10267,20,46,1,20,46
virginia territory,10268,20,46,1,20,46
fort le,10270,18,46,2,20,46
le boeuf,10270,18,46,2,20,46
fort le boeuf,10270,18,46,2,20,46
invited washington,10271,21,46,1,21,46
washington dine,10271,21,46,1,21,46
invited washington dine,10271,21,46,1,21,46
saint pierre,10272,3,15,1,21,46
feel right,10274,17,28,1,21,46
relieve saint,10275,22,46,1,22,46
relieve saint pierre,10275,22,46,1,22,46
fort william,10276,3,46,1,22,46
william trent,10276,22,46,1,22,46
learning french,10278,23,46,1,23,46
party area,10278,23,46,1,23,46
area washington,10278,23,46,1,23,46
party area washington,10278,23,46,1,23,46
king louis,10283,7,10,1,24,46
louis xv,10283,24,46,1,24,46
king louis xv,10283,24,46,1,24,46
political response,10285,20,38,1,25,46
june july,10285,23,6,1,25,46
july 1754,10285,25,46,1,25,46
june july 1754,10285,25,46,1,25,46
goal congress,10286,25,46,1,25,46
june 1755,10289,26,46,1,26,46
much success,10290,19,11,1,26,46
key figures,10292,36,42,1,26,46
fort oswego,10295,27,46,1,27,46
france governor,10297,28,46,1,28,46
new france governor,10297,28,46,1,28,46
johnson seen,10298,28,46,1,28,46
seen larger,10298,28,46,1,28,46
larger threat,10298,28,46,1,28,46
johnson seen larger,10298,28,46,1,28,46
seen larger threat,10298,28,46,1,28,46
battle lake,10299,28,46,1,28,46
lake george,10299,28,46,1,28,46
battle lake george,10299,28,46,1,28,46
french withdrawal,10301,21,46,1,28,46
captured fort,10302,2,46,1,29,46
british able,10303,22,44,1,29,46
supplies louisbourg,10303,29,46,2,29,46
british forces,10305,30,46,1,30,46
plans 1756,10306,30,46,1,30,46
proposed attacks,10307,30,46,1,30,46
shirley plan,10307,30,46,1,30,46
second command,10309,31,46,1,31,46
england formally,10311,31,46,1,31,46
war france,10311,31,46,1,31,46
weakness british,10312,32,46,1,32,46
british supply,10312,32,46,1,32,46
supply chain,10312,32,46,1,32,46
weakness british supply,10312,32,46,1,32,46
british supply chain,10312,32,46,1,32,46
attack british,10313,28,46,1,32,46
oneida carry,10315,27,46,1,32,46
set back,10315,32,46,1,32,46
loudoun approved,10316,33,46,1,33,46
montcalm indians,10319,33,46,1,33,46
attack louisbourg,10322,34,46,1,34,46
french forces,10323,21,46,1,34,46
attacked fort,10324,4,32,1,35,46
william henry,10324,53,3,1,35,46
fort william henry,10324,3,46,1,35,46
attack fort,10325,27,46,2,35,46
indian allies,10326,14,46,1,35,46
difficult winter,10328,36,46,1,36,46
fall power,10330,37,46,1,37,46
power military,10330,33,44,1,37,46
military advisor,10330,37,46,1,37,46
commander chief,10331,2,46,1,37,46
pitt plan,10332,37,46,1,37,46
pitt plan called,10332,37,46,1,37,46
pitt planned,10333,39,46,1,37,46
expeditions successful,10333,37,46,1,37,46
