word,label,parag_no,title_no
the first millennium AD,DATE,2,37
Bantu,ORG,2,37
West-Central Africa,LOC,2,37
the Niger-Congo,FAC,2,37
Nilo-Saharan,GPE,2,37
Afroasiatic,NORP,2,37
Africa,LOC,2,37
Nilotic,ORG,2,37
around 97%,PERCENT,2,37
European,NORP,2,37
Arab,NORP,2,37
Mombasa,GPE,2,37
European,NORP,2,37
the 19th century,DATE,2,37
the East Africa Protectorate,LOC,2,37
1895,DATE,2,37
1920,DATE,2,37
the Kenya Colony,FAC,2,37
Kenya,GPE,2,37
December 1963,DATE,2,37
August 2010,DATE,2,37
Kenya,GPE,2,37
47,CARDINAL,2,37
The Republic of Kenya,GPE,3,37
Mount Kenya,LOC,3,37
Kenya,GPE,3,37
Embu,PERSON,3,37
Kamba,PERSON,3,37
Kirinyaga,PERSON,3,37
Kirenyaa,PERSON,3,37
Kiinyaa,PERSON,3,37
three,CARDINAL,3,37
British,NORP,3,37
Keenya,PERSON,3,37
Mount Kenya,LOC,3,37
Bantu,ORG,3,37
Mount Kenya.[original,LOC,3,37
Ludwig Krapf,PERSON,4,37
Kenia,GPE,4,37
Kegnia,GPE,4,37
Kamba,ORG,4,37
African,NORP,4,37
1882,DATE,4,37
Joseph Thompsons,PERSON,4,37
Scottish,NORP,4,37
Mt. Kenya,LOC,4,37
Mt. Kenia,LOC,4,37
1862,DATE,4,37
Kenya,GPE,4,37
Africa,LOC,5,37
Kenya,GPE,5,37
the Masai Mara,WORK_OF_ART,5,37
annual,DATE,5,37
between June and September,DATE,5,37
millions,CARDINAL,5,37
Two million,CARDINAL,5,37
"2,900 kilometres",QUANTITY,5,37
"1,802",CARDINAL,5,37
Serengeti,PERSON,5,37
Tanzania,GPE,5,37
the Masai Mara,WORK_OF_ART,5,37
Kenya,GPE,5,37
This Serengeti Migration,PERSON,5,37
10,CARDINAL,5,37
Africa,LOC,5,37
Kenya,GPE,6,37
more than 20 million years ago,MONEY,6,37
Lake Turkana,LOC,6,37
Homo habilis,PERSON,6,37
1.8,CARDINAL,6,37
Homo,ORG,6,37
"1.8 million to 350,000 years ago",CARDINAL,6,37
Kenya,GPE,6,37
Lake Turkana,FAC,6,37
1984,DATE,6,37
Richard Leakey,PERSON,6,37
Kamoya Kimeu,PERSON,6,37
Turkana Boy,PERSON,6,37
1.6-million,CARDINAL,6,37
year-old,DATE,6,37
Mary Leakey,PERSON,6,37
Louis Leakey,PERSON,6,37
Olorgesailie and Hyrax Hill,ORG,6,37
Glynn Isaac,PERSON,6,37
Swahili,PRODUCT,7,37
Mombasa,GPE,7,37
Persia,GPE,7,37
Arabia,GPE,7,37
India,GPE,7,37
the 15th-century,DATE,7,37
Portuguese,NORP,7,37
Duarte Barbosa,PERSON,7,37
Mombasa,GPE,7,37
Sofala,GPE,7,37
Cambay,GPE,7,37
Melinde,ORG,7,37
Zanzibar,GPE,7,37
the centuries,DATE,8,37
the Kenyan Coast,GPE,8,37
Kenyan,NORP,8,37
the City of Malindi,GPE,8,37
Swahili,PRODUCT,8,37
the 14th century,DATE,8,37
Mombasa,GPE,8,37
the African Great Lakes,LOC,8,37
1414,DATE,8,37
Chinese,NORP,8,37
Zheng,PERSON,8,37
the Ming Dynasty,EVENT,8,37
East African,NORP,8,37
one,CARDINAL,8,37
Portuguese,NORP,8,37
1498,DATE,8,37
World War I,EVENT,9,37
August 1914,DATE,9,37
British East Africa,LOC,9,37
Protectorate,ORG,9,37
German,NORP,9,37
East Africa,GPE,9,37
Paul von Lettow-Vorbeck,PERSON,9,37
German,NORP,9,37
British,NORP,9,37
Germany,GPE,9,37
British,NORP,9,37
Northern Rhodesia,LOC,9,37
today,DATE,9,37
Zambia,GPE,9,37
fourteen days,DATE,9,37
Armistice,ORG,9,37
1918,DATE,9,37
million,CARDINAL,10,37
Kikuyu,PERSON,10,37
European,NORP,10,37
"80,000",CARDINAL,10,37
Kenya,GPE,10,37
the 1950s,DATE,10,37
Warũhiũ Itote,ORG,11,37
China,GPE,11,37
15 January 1954,DATE,11,37
Mau Mau,PERSON,11,37
Operation Anvil,ORG,11,37
24 April 1954,DATE,11,37
weeks,DATE,11,37
the War Council,ORG,11,37
Nairobi,GPE,11,37
Mau Mau,PERSON,11,37
The Home Guard,ORG,11,37
Africans,PERSON,11,37
the British Army,ORG,11,37
King's,ORG,11,37
the Home Guard,ORG,11,37
"4,686",CARDINAL,11,37
Mau Mau,PERSON,11,37
42%,PERCENT,11,37
Dedan Kimathi,PERSON,11,37
21 October 1956,DATE,11,37
Nyeri,ORG,11,37
the Mau Mau,PERSON,11,37
the Swynnerton Plan,LAW,11,37
Mau Mau,PERSON,11,37
first,ORDINAL,12,37
Kenyans,NORP,12,37
the Legislative Council,ORG,12,37
1957,DATE,12,37
British,NORP,12,37
the Kenya African National Union,ORG,12,37
KANU,ORG,12,37
Jomo Kenyatta,PERSON,12,37
Kenya,GPE,12,37
Kenya,GPE,12,37
12 December 1963,DATE,12,37
Kenya,GPE,12,37
United Kingdom,GPE,12,37
Kenya,GPE,12,37
8 October 1963,DATE,12,37
Kenya,GPE,12,37
Sultan,LOC,12,37
Kenya,GPE,12,37
Kenya,GPE,12,37
one,CARDINAL,12,37
Kenya,GPE,12,37
the Kenya Independence Act 1963,EVENT,12,37
the United Kingdom,GPE,12,37
12 months later,DATE,12,37
12 December 1964,DATE,12,37
Kenya,GPE,12,37
1988,DATE,13,37
only one,CARDINAL,13,37
the following years,DATE,13,37
1992,DATE,13,37
1997,DATE,13,37
Daniel arap,PERSON,13,37
Moi,PERSON,13,37
Kenya,GPE,14,37
the National Assembly,ORG,14,37
Senate,ORG,14,37
Daniel arap,PERSON,14,37
Moi,PERSON,14,37
Kenya,GPE,15,37
Transparency International's Corruption Perception Index,ORG,15,37
2012,DATE,15,37
139th,CARDINAL,15,37
176,CARDINAL,15,37
27/100,CARDINAL,15,37
Kenyan,NORP,15,37
Ethics,ORG,15,37
Anti-Corruption Commission,ORG,15,37
EACC,ORG,15,37
Kibaki,PERSON,16,37
the Party of National Unity,ORG,16,37
the Orange Democratic Movement,ORG,16,37
8%,PERCENT,16,37
Orange Democratic Movement-Kenya,ORG,16,37
Kalonzo Musyoka,PERSON,16,37
ODM,ORG,16,37
Raila Odinga,PERSON,16,37
Kibaki,GPE,16,37
the Electoral Commission,ORG,16,37
Kenya,GPE,16,37
ECK,ORG,16,37
Odinga,PERSON,16,37
ECK,ORG,16,37
Kibaki,GPE,16,37
ECK,ORG,16,37
Agnes R. M. Aboum,NORP,17,37
TAABCO Research and Development Consultants,ORG,17,37
Nairobi,GPE,17,37
D+C Development and Cooperation,ORG,17,37
Truth,ORG,17,37
Justice,ORG,17,37
Reconciliation Commission,ORG,17,37
the Evangelical Lutheran Church,ORG,17,37
Kenya,GPE,17,37
Kenya,GPE,17,37
28 February 2008,DATE,18,37
Kibaki,GPE,18,37
Kenya,GPE,18,37
second,ORDINAL,18,37
PNU,ORG,18,37
Parliament,ORG,18,37
two,CARDINAL,18,37
Parliament,ORG,18,37
Parliament,ORG,18,37
Government,ORG,19,37
Parliament,ORG,19,37
Annan,PERSON,19,37
UN,ORG,19,37
African Union,ORG,19,37
Jakaya Kikwete,PERSON,19,37
Nairobi,GPE,19,37
Harambee House,ORG,19,37
29 February 2008,DATE,19,37
PNU,ORG,19,37
ODM,PERSON,19,37
Kenyan,NORP,19,37
18 March 2008,DATE,19,37
Africa,LOC,19,37
Kibaki,GPE,19,37
two,CARDINAL,19,37
4 August 2010,DATE,20,37
Kenyans,NORP,20,37
27 August 2010,DATE,20,37
Nairobi,GPE,20,37
Uhuru Park,FAC,20,37
21,CARDINAL,20,37
African,NORP,20,37
that day,DATE,20,37
Second Republic,GPE,20,37
December 2014,DATE,21,37
Uhuru Kenyatta,PERSON,21,37
nine,CARDINAL,21,37
the United States,GPE,21,37
Britain,GPE,21,37
Germany,GPE,21,37
France,GPE,21,37
the Jubillee Coalition,ORG,21,37
19 December,DATE,21,37
the National Assembly,ORG,21,37
International Criminal Court,ORG,22,37
2013,DATE,22,37
Kenyatta,PERSON,22,37
William Ruto,PERSON,22,37
2007,DATE,22,37
US,GPE,22,37
Barack Obama,PERSON,22,37
mid-2013,DATE,22,37
African,NORP,22,37
Later in the summer,TIME,22,37
Kenyatta,PERSON,22,37
China,GPE,22,37
Xi Jinping,PERSON,22,37
Russia,GPE,22,37
the United States,GPE,22,37
July 2015,DATE,22,37
Obama,GPE,22,37
Kenya,GPE,22,37
first,ORDINAL,22,37
American,NORP,22,37
December 2007,DATE,23,37
the Waki Commission,ORG,23,37
Elgon,ORG,23,37
Mandera central,ORG,23,37
Kenya,GPE,24,37
Kenyan,NORP,24,37
2010,DATE,24,37
Armoured Personnel Carriers,ORG,24,37
Kenya,GPE,25,37
Africa,LOC,25,37
HDI,ORG,25,37
0.519,CARDINAL,25,37
145,CARDINAL,25,37
186,CARDINAL,25,37
2005,DATE,25,37
17.7%,PERCENT,25,37
Kenyans,NORP,25,37
less than $1.25,MONEY,25,37
75%,PERCENT,25,37
less than 3%,PERCENT,25,37
Kenya,GPE,25,37
Central Africa's,GPE,26,37
the last decade,DATE,26,37
62%,PERCENT,26,37
22%,PERCENT,26,37
75%,PERCENT,26,37
16%,PERCENT,26,37
25%,PERCENT,26,37
75%,PERCENT,26,37
Kenya,GPE,27,37
61%,PERCENT,27,37
most years,DATE,27,37
the late 1980s,DATE,27,37
Germany,GPE,27,37
the United Kingdom,GPE,27,37
East,LOC,27,37
"20,808 square kilometres",QUANTITY,27,37
"8,034",CARDINAL,27,37
the past several years,DATE,27,37
Kenya,GPE,27,37
2006,DATE,27,37
US$803 million,MONEY,27,37
US$699 million,MONEY,27,37
the previous year,DATE,27,37
Shopping Malls,ORG,27,37
Kenya,GPE,27,37
four,CARDINAL,27,37
Kenya,GPE,27,37
second,ORDINAL,28,37
Kenya,GPE,28,37
2005,DATE,28,37
24%,PERCENT,28,37
18%,PERCENT,28,37
50%,PERCENT,28,37
two,CARDINAL,28,37
Kenya,GPE,28,37
2004,DATE,28,37
1.8 million,CARDINAL,28,37
one,CARDINAL,28,37
Kenya,GPE,28,37
the International Crops Research Institute,ORG,29,37
less than,QUANTITY,29,37
annual,DATE,29,37
20–25%,PERCENT,29,37
Nairobi,GPE,29,37
Mombasa,GPE,29,37
Africa,LOC,30,37
53%,PERCENT,30,37
August,DATE,30,37
September 2011,DATE,30,37
Kenyans,NORP,30,37
Kenya,GPE,30,37
the Red Cross,ORG,30,37
Kenya,GPE,31,37
African Great Lakes,LOC,31,37
only 14%,PERCENT,31,37
three,CARDINAL,31,37
Nairobi,GPE,31,37
Mombasa,GPE,31,37
Kisumu,GPE,31,37
Kenya,GPE,31,37
Jua Kali,PERSON,31,37
Kenya,GPE,32,37
the US Government's,ORG,32,37
African Growth and Opportunity Act,ORG,32,37
recent years,DATE,32,37
2000,DATE,32,37
Kenya,GPE,32,37
the United States,GPE,32,37
US$44 million to US$270 million,MONEY,32,37
Kenya,GPE,33,37
Tana River,LOC,33,37
Olkaria,GPE,33,37
Nairobi,GPE,33,37
Uganda,GPE,33,37
Kenya,GPE,33,37
"1,142 megawatts",QUANTITY,33,37
between 2001 and 2003,DATE,33,37
Kenya Electricity Generating Company,ORG,33,37
KenGen,FAC,33,37
1997,DATE,33,37
Kenya Power Company,ORG,33,37
Kenya Power,PERSON,33,37
Kenya,GPE,33,37
2017,DATE,33,37
Kenya,GPE,34,37
Turkana,GPE,34,37
Tullow Oil,ORG,34,37
Kenya,GPE,34,37
around 10 billion barrels,QUANTITY,34,37
Kenya,GPE,34,37
Kenya,GPE,34,37
east Africa's,GPE,34,37
21-day,DATE,34,37
20% to 25%,PERCENT,34,37
Kenya,GPE,35,37
Capital FM,ORG,35,37
Liu Guangyuan,PERSON,35,37
China,GPE,35,37
Kenya,GPE,35,37
Kenyatta,PERSON,35,37
2013,DATE,35,37
Beijing,GPE,35,37
Chinese,NORP,35,37
Kenya,GPE,35,37
$474 million,MONEY,35,37
Kenya,GPE,35,37
$2.84 billion,MONEY,35,37
2012,DATE,35,37
Kenyatta,PERSON,35,37
60,CARDINAL,35,37
Kenyan,NORP,35,37
China,GPE,35,37
$2.5 billion,MONEY,35,37
Kenyan,NORP,35,37
Mombasa,GPE,35,37
Uganda,GPE,35,37
nearly $1.8 billion,MONEY,35,37
Australia,GPE,35,37
first,ORDINAL,35,37
China,GPE,35,37
"About 25,000 tonnes",QUANTITY,35,37
Kenyan,NORP,35,37
Kilifi,GPE,35,37
first,ORDINAL,35,37
Kenya,GPE,35,37
Billion,CARDINAL,35,37
China,GPE,35,37
2007,DATE,36,37
Kenyan,NORP,36,37
Vision 2030,ORG,36,37
the Asian Economic Tigers,ORG,36,37
the year 2030,DATE,36,37
2013,DATE,36,37
National Climate Change Action Plan,ORG,36,37
Vision 2030,ORG,36,37
200,CARDINAL,36,37
Action Plan,LAW,36,37
the Climate & Development Knowledge Network,ORG,36,37
Kenya,GPE,36,37
March 2013,DATE,36,37
the Ministry of Planning,ORG,36,37
National Development and Vision 2030,ORG,36,37
Medium Term Plan,PERSON,36,37
the coming months,DATE,36,37
the Action Plan,LAW,36,37
Kenya,GPE,37,37
2006,DATE,37,37
up to 30%,PERCENT,37,37
"Malindi, Mombasa,",ORG,37,37
Kilifi,GPE,37,37
Diani,GPE,37,37
Kenya,GPE,37,37
9–18,CARDINAL,37,37
The Ministry of Gender and Child Affairs,ORG,37,37
400,CARDINAL,37,37
2009,DATE,37,37
Kenya,GPE,37,37
Convention No. 81,LAW,37,37
Convention No.,ORG,37,37
129,CARDINAL,37,37
Kenya,GPE,38,37
two,CARDINAL,38,37
English,LANGUAGE,38,37
Swahili,PRODUCT,38,37
English,LANGUAGE,38,37
Peri,NORP,38,37
British,NORP,38,37
English,LANGUAGE,38,37
Kenyan English,PERSON,38,37
Swahili,PRODUCT,38,37
Kikuyu,PERSON,38,37
American,NORP,38,37
English,LANGUAGE,38,37
Sheng,PERSON,38,37
Swahili,PRODUCT,38,37
Swahili,LANGUAGE,38,37
English,LANGUAGE,38,37
Kenyans,NORP,39,37
Christian,NORP,39,37
83%,PERCENT,39,37
47.7%,PERCENT,39,37
Protestant,PERSON,39,37
23.5%,PERCENT,39,37
Roman Catholic,NORP,39,37
The Presbyterian Church of East Africa,ORG,39,37
3 million,CARDINAL,39,37
Kenya,GPE,39,37
Reformed,ORG,39,37
the Africa Evangelical Presbyterian Church,ORG,39,37
the Independent Presbyterian Church,ORG,39,37
Kenya,GPE,39,37
the Reformed Church of East Africa,ORG,39,37
"621,200",CARDINAL,39,37
Kenyans,NORP,39,37
Orthodox Christians,NORP,39,37
Kenya,GPE,39,37
Quakers,GPE,39,37
"around 133,000",CARDINAL,39,37
Jewish,NORP,39,37
Nairobi,GPE,39,37
Muslim,NORP,40,37
11.2%,PERCENT,40,37
1.7%,PERCENT,40,37
2.4%,PERCENT,40,37
Sixty percent,PERCENT,40,37
Muslim,NORP,40,37
Kenya,GPE,40,37
Coastal Region,LOC,40,37
50%,PERCENT,40,37
Roughly 4%,PERCENT,40,37
Muslims,NORP,40,37
Ahmadiyya,ORG,40,37
8%,PERCENT,40,37
Shia,NORP,40,37
another 8%,PERCENT,40,37
Muslims,NORP,40,37
73%,PERCENT,40,37
Sunni,NORP,40,37
the Coast Region,LOC,40,37
Christian,NORP,40,37
Kenya,GPE,40,37
Eastern Region,LOC,40,37
10%,PERCENT,40,37
Muslims,NORP,40,37
Hindu,NORP,40,37
Kenya,GPE,40,37
"around 300,000",CARDINAL,40,37
Indian,NORP,40,37
80%,PERCENT,41,37
the Kenya National Bureau of Statistics,ORG,41,37
2011,DATE,41,37
"65,000",CARDINAL,41,37
"8,600",CARDINAL,41,37
"7,000",CARDINAL,41,37
43 million,CARDINAL,41,37
Half,CARDINAL,42,37
Kenyans,NORP,42,37
2009,DATE,42,37
about 6.3%,PERCENT,42,37
2011,DATE,42,37
Kenya,GPE,42,37
Kenya,GPE,42,37
an estimated 15 million,MONEY,42,37
2006,DATE,42,37
Kenya,GPE,43,37
first,ORDINAL,43,37
British,NORP,43,37
Kenya,GPE,43,37
12 December 1963,DATE,43,37
the Ominde Commission,ORG,43,37
Between 1964 and 1985,DATE,43,37
seven years,DATE,43,37
four years,DATE,43,37
two years,DATE,43,37
three years,DATE,43,37
1981,DATE,44,37
the Presidential Working Party,ORG,44,37
the Second University,ORG,44,37
second,ORDINAL,44,37
Kenya,GPE,44,37
eight years,DATE,44,37
four years,DATE,44,37
four years,DATE,44,37
Present-day,DATE,44,37
Kenya,GPE,44,37
1985,DATE,44,37
Kenyan Universities,ORG,44,37
1992,DATE,44,37
January 1985,DATE,45,37
January 2003,DATE,45,37
about 70%,PERCENT,45,37
Secondary,ORDINAL,45,37
tertiary,ORDINAL,45,37
2007,DATE,45,37
2008,DATE,45,37
age six years,DATE,46,37
12 years,DATE,46,37
eight years,DATE,46,37
four years,DATE,46,37
about two years,DATE,46,37
three years,DATE,46,37
four years,DATE,46,37
one to two years,DATE,46,37
the second or third year,DATE,46,37
85%,PERCENT,47,37
age three to five,DATE,47,37
Standard One,ORG,47,37
First Grade,ORG,47,37
the Kenya Certificate of Primary Education,FAC,47,37
KCPE,ORG,47,37
6/7-13/14 years,DATE,47,37
KCSE,ORG,47,37
eight,CARDINAL,47,37
English,LANGUAGE,47,37
Kiswahili,PERSON,47,37
National and Public Library Services,ORG,48,37
the Kenya National Library Service,ORG,48,37
KNLS,ORG,48,37
KNLS,ORG,48,37
Nairobi County,GPE,48,37
four,CARDINAL,48,37
the McMillan Memorial Library,ORG,48,37
Nairobi,GPE,48,37
Kenya,GPE,49,37
Olympic,EVENT,49,37
800,CARDINAL,49,37
"1,500",CARDINAL,49,37
"3,000",CARDINAL,49,37
"5,000",CARDINAL,49,37
"10,000",CARDINAL,49,37
Kenyan,NORP,49,37
Kalenjin,GPE,49,37
Morocco,GPE,49,37
Ethiopia,GPE,49,37
Kenya,GPE,49,37
four,CARDINAL,49,37
Boston Marathon,ORG,49,37
two,CARDINAL,49,37
Catherine Ndereba,PERSON,49,37
800,CARDINAL,49,37
David Rudisha,PERSON,49,37
Marathon,PRODUCT,49,37
Paul Tergat,PERSON,49,37
John Ngugi,PERSON,49,37
Kenya,GPE,50,37
the Beijing Olympics,EVENT,50,37
six,CARDINAL,50,37
four,CARDINAL,50,37
four,CARDINAL,50,37
Africa,LOC,50,37
the 2008,DATE,50,37
Olympics,EVENT,50,37
Pamela Jelimo,PERSON,50,37
800,CARDINAL,50,37
Samuel Wanjiru,PERSON,50,37
Kipchoge Keino,PERSON,50,37
Kenya,GPE,50,37
the 1970s,DATE,50,37
Commonwealth Champion,ORG,50,37
Henry Rono's,PERSON,50,37
Kenyan,NORP,50,37
Kenyan,NORP,50,37
Bahrain,GPE,50,37
Qatar,GPE,50,37
The Kenyan Ministry of Sports,ORG,50,37
Bernard Lagat,PERSON,50,37
the United States,GPE,50,37
Kenyan,NORP,50,37
Kenya,GPE,51,37
Africa,LOC,51,37
Olympics,EVENT,51,37
World Championships,EVENT,51,37
Kenya,GPE,51,37
World Cup,EVENT,51,37
1996,DATE,51,37
World,ORG,51,37
2003,DATE,51,37
World Cricket League Division 1,ORG,51,37
Nairobi,GPE,51,37
Rakep Patel,PERSON,51,37
World Cup 2011,EVENT,51,37
Kenya,GPE,51,37
Lucas Onyango,LOC,51,37
Oldham Roughyeds,PERSON,51,37
European Super League,ORG,51,37
Widnes Vikings,WORK_OF_ART,51,37
Sale Sharks,ORG,51,37
Safari Sevens,PERSON,51,37
Kenya,GPE,51,37
9th,ORDINAL,51,37
IRB Sevens World Series,PRODUCT,51,37
the 2006 season,DATE,51,37
Kenya,GPE,51,37
Kenya Football Federation,ORG,51,37
FIFA,ORG,51,37
March 2007,DATE,51,37
Kenya,GPE,52,37
Safari Rally,ORG,52,37
the World Rally Championship,ORG,52,37
2002,DATE,52,37
Björn Waldegård,PERSON,52,37
Hannu Mikkola,PERSON,52,37
Tommi Mäkinen,PERSON,52,37
Shekhar Mehta,PERSON,52,37
Carlos Sainz,PERSON,52,37
Colin McRae,PERSON,52,37
annually,DATE,52,37
Africa,LOC,52,37
World Rally,ORG,52,37
the next couple of years,DATE,52,37
Kenyans,NORP,53,37
three,CARDINAL,53,37
kiamsha kinywa,PERSON,53,37
chakula cha mchana,PERSON,53,37
chakula cha jioni,PERSON,53,37
chai ya,PERSON,53,37
4 pm tea,QUANTITY,53,37
chai ya,PERSON,53,37
kumi,PERSON,53,37
chapati,ORG,53,37
The Intergovernmental Panel on Climate Change (IPCC,ORG,0,38
the United Nations,ORG,0,38
1988,DATE,0,38
two,CARDINAL,0,38
United Nations,ORG,0,38
the World Meteorological Organization,ORG,0,38
the United Nations Environment Programme,ORG,0,38
the United Nations General Assembly through Resolution,ORG,0,38
IPCC,ORG,0,38
WMO,ORG,0,38
UNEP,ORG,0,38
IPCC,ORG,0,38
the United Nations Framework Convention on Climate Change (,ORG,0,38
UNFCCC,ORG,0,38
Korean,NORP,1,38
Hoesung Lee,PERSON,1,38
IPCC,ORG,1,38
"October 8, 2015",DATE,1,38
IPCC Bureau,ORG,1,38
IPCC,ORG,1,38
El Gizouli,GPE,1,38
Chair,ORG,1,38
Rajendra K. Pachauri,PERSON,1,38
February 2015,DATE,1,38
Rajendra K. Pachauri,PERSON,1,38
May 2002,DATE,1,38
Robert Watson,PERSON,1,38
1997,DATE,1,38
Bert Bolin,PERSON,1,38
1988,DATE,1,38
The IPCC Panel,ORG,2,38
IPCC,ORG,2,38
Non Governmental,ORG,2,38
the IPCC Bureau,ORG,2,38
2003,DATE,2,38
350,CARDINAL,2,38
322,CARDINAL,2,38
about seven-eighths,CARDINAL,2,38
IPCC,ORG,3,38
the IPCC Trust Fund,ORG,3,38
1989,DATE,3,38
the United Nations Environment Programme,ORG,3,38
the World Meteorological Organization,ORG,3,38
WMO,ORG,3,38
UNEP,ORG,3,38
Depute,ORG,3,38
Annual,DATE,3,38
the Trust Fund,ORG,3,38
WMO,ORG,3,38
UNEP,ORG,3,38
the IPCC Panel,ORG,3,38
annual,DATE,3,38
the Financial Regulations and Rules of the WMO,ORG,3,38
IPCC,ORG,4,38
IPCC,ORG,4,38
two,CARDINAL,5,38
ten to fifteen,CARDINAL,5,38
the Working Group,ORG,5,38
Earth,LOC,6,38
over half,CARDINAL,6,38
about 0.3,CARDINAL,6,38
21st] century,DATE,6,38
0.3 to 0.6,CARDINAL,6,38
the last 100 years,DATE,6,38
a decade,DATE,6,38
2001,DATE,7,38
16,CARDINAL,7,38
the Australian Academy of Science,ORG,7,38
the Royal Flemish Academy of Belgium for Science and the Arts,ORG,7,38
the Brazilian Academy of Sciences,ORG,7,38
the Royal Society of Canada,ORG,7,38
the Caribbean Academy of Sciences,ORG,7,38
the Chinese Academy of Sciences,ORG,7,38
the French Academy of Sciences,ORG,7,38
the German Academy of Natural Scientists Leopoldina,ORG,7,38
the Indian National Science Academy,ORG,7,38
the Indonesian Academy of Sciences,ORG,7,38
the Royal Irish Academy,ORG,7,38
Accademia Nazionale dei Lincei (Italy,ORG,7,38
the Academy of Sciences Malaysia,ORG,7,38
the Academy Council of the Royal Society of New Zealand,ORG,7,38
the Royal Swedish Academy of Sciences,ORG,7,38
the Royal Society,ORG,7,38
UK,GPE,7,38
Science,WORK_OF_ART,7,38
TAR,ORG,7,38
at least 90%,PERCENT,7,38
between 1.4 and 5.8,CARDINAL,7,38
1990,DATE,7,38
2100,DATE,7,38
TAR,ORG,7,38
the Canadian Foundation for Climate and Atmospheric Sciences,ORG,7,38
Canadian Meteorological and Oceanographic Society,ORG,7,38
European Geosciences Union,ORG,7,38
Endorsements of the IPCC,WORK_OF_ART,7,38
Richard Lindzen,PERSON,8,38
Lindzen,PERSON,8,38
WGI,ORG,8,38
Lindzen,PERSON,8,38
SPM,ORG,8,38
John Houghton,PERSON,8,38
Lindzen,PERSON,8,38
SPM,ORG,8,38
Houghton,GPE,8,38
SPM,ORG,8,38
SPM,ORG,8,38
IPCC,ORG,9,38
the year 2011,DATE,9,38
the Special Report on Renewable Energy Sources and Climate Change Mitigation,ORG,9,38
the Special Report on Managing Risks of Extreme Events,ORG,9,38
IPCC,ORG,10,38
WMO Executive Council,ORG,10,38
UNEP Governing Council,ORG,10,38
UNFCCC,ORG,10,38
the Data Distribution Centre,ORG,10,38
the National Greenhouse Gas Inventories Programme,ORG,10,38
UNFCCC,ORG,10,38
IPCC,ORG,11,38
IPCC,ORG,11,38
2035,DATE,11,38
IPCC,ORG,11,38
ICSI,ORG,11,38
Variations of Snow and Ice,WORK_OF_ART,11,38
IPCC,ORG,12,38
Robert Watson,PERSON,12,38
IPCC,ORG,12,38
Martin Parry,PERSON,12,38
IPCC,ORG,12,38
II,CARDINAL,12,38
Himalayan,NORP,12,38
IPCC,ORG,12,38
third,ORDINAL,13,38
Millennial Northern Hemisphere,WORK_OF_ART,13,38
1999,DATE,13,38
Michael E. Mann,PERSON,13,38
Raymond S. Bradley,PERSON,13,38
Malcolm K. Hughes,PERSON,13,38
3.20,CARDINAL,13,38
the IPCC Second Assessment Report,ORG,13,38
1995,DATE,13,38
first,ORDINAL,13,38
the past 1000 years,DATE,13,38
the Medieval Warm Period,FAC,13,38
the mid 20th century,DATE,13,38
England,GPE,13,38
Medieval,PERSON,13,38
England,GPE,13,38
the Medieval Warm Period,ORG,13,38
England,GPE,13,38
2007,DATE,13,38
Jones,PERSON,13,38
1998,DATE,13,38
"Pollack, Huang & Shen",ORG,13,38
1998,DATE,13,38
Crowley & Lowery 2000,ORG,13,38
Briffa 2000,DATE,13,38
Jones,PERSON,13,38
Briffa,PERSON,13,38
2.21,CARDINAL,13,38
IPCC,ORG,13,38
between 1000 and 1900,CARDINAL,14,38
May 2000,DATE,14,38
Fred Singer's,PERSON,14,38
Science and Environmental Policy Project,ORG,14,38
Capitol Hill,ORG,14,38
Washington,GPE,14,38
D.C.,GPE,14,38
Wibjörn Karlén,PERSON,14,38
Singer,PERSON,14,38
United States,ORG,14,38
Senate Committee on Commerce,ORG,14,38
Science and Transportation,ORG,14,38
18 July 2000,DATE,14,38
Contrarian,NORP,14,38
John Lawrence Daly,PERSON,14,38
IPCC,ORG,14,38
1990,DATE,14,38
1995,DATE,14,38
1995,DATE,14,38
IPCC,ORG,14,38
1995,DATE,14,38
Soon,PERSON,14,38
Baliunas,PERSON,14,38
Bush,PERSON,14,38
Senate,ORG,14,38
US,GPE,14,38
Republican,NORP,14,38
James Inhofe,PERSON,14,38
American,NORP,14,38
Stephen McIntyre,PERSON,14,38
Ross McKitrick,PERSON,14,38
Wahl & Ammann,ORG,14,38
2007,DATE,14,38
McIntyre,ORG,14,38
McKitrick,PERSON,14,38
23 June 2005,DATE,15,38
Joe Barton,PERSON,15,38
the House Committee on Energy and Commerce,ORG,15,38
Ed Whitfield,PERSON,15,38
the Subcommittee on Oversight and Investigations,ORG,15,38
Mann,ORG,15,38
Bradley,PERSON,15,38
Hughes,ORG,15,38
Sherwood Boehlert,PERSON,15,38
the House Science Committee,ORG,15,38
the U.S. National Academy of Sciences,ORG,15,38
National Research Council,ORG,15,38
The National Research Council's,ORG,15,38
2006,DATE,15,38
Mann,PERSON,15,38
Bradley,PERSON,15,38
Hughes,ORG,15,38
The IPCC Fourth Assessment Report,ORG,16,38
2007,DATE,16,38
12,CARDINAL,16,38
three,CARDINAL,16,38
2001,DATE,16,38
Third Assessment Report,EVENT,16,38
Mann,ORG,16,38
Bradley & Hughes,ORG,16,38
1999,DATE,16,38
Jones,PERSON,16,38
1998,DATE,16,38
Briffa 2000,DATE,16,38
the Medieval Warm Period,FAC,16,38
Crowley & Lowery 2000,ORG,16,38
Osborn & Briffa 2006,ORG,16,38
